,_unit_id,_golden,_unit_state,_trusted_judgments,verify_relationship,verify_relationship:confidence,chemical_id,chemical_name,disease_id,disease_name,form_sentence,pmid,relation_pair_id,uniq_id
374,374,1,1,12,1,1.0,702,1258,141,616,4333,1355091,671,39
375,375,1,1,9,1,0.8909,407,724,540,1488,1021,6454943,3249,407
376,376,1,1,11,1,1.0,409,131,575,1570,1434,2790457,3162,437
377,377,1,1,13,1,1.0,740,1357,798,1064,971,15075188,767,48
378,378,1,1,18,1,1.0,726,1309,77,485,1053,12093990,471,213
379,379,1,1,17,1,0.8878,760,1397,146,623,2212,9672273,3840,289
380,380,1,1,6,1,1.0,586,289,196,757,1328,761833,3306,355
381,381,1,1,10,1,0.831,625,349,131,589,340,10840460,160,295
382,382,1,1,11,1,1.0,605,1086,634,1744,3960,20164825,2006,236
383,383,1,1,15,1,0.9285,875,1197,857,722,4765,8766220,3613,4
384,384,1,1,9,1,1.0,459,810,880,677,1381,11230490,234,121
385,385,1,1,8,1,1.0,87,764,109,1753,1190,2435991,3002,335
386,386,1,1,17,1,1.0,409,131,575,1571,3534,2790457,3162,438
387,387,1,1,13,1,0.8526,702,1258,456,1287,3729,2564649,3151,73
388,388,1,1,5,1,0.7829,673,1107,90,522,1359,6323692,3246,317
389,389,1,1,9,1,1.0,368,649,109,547,3838,20552622,2097,342
390,390,1,1,10,1,1.0,552,544,611,1661,1264,18589141,1684,367
391,391,1,1,15,1,1.0,605,1086,399,1325,4941,20164825,2005,242
392,392,1,1,10,1,1.0,480,843,868,656,1187,3780814,3204,451
393,393,1,1,13,1,0.8558,320,573,399,1530,930,10692744,121,544
394,394,1,1,13,1,0.9209999999999999,493,859,196,757,4944,761833,3305,356
395,395,1,1,13,1,1.0,726,1309,325,1116,2740,12093990,472,206
396,396,1,1,15,1,0.8116,836,915,109,1753,3597,11302406,259,385
397,397,1,1,9,1,1.0,319,572,598,367,2816,10414674,48,518
398,398,1,1,15,1,1.0,861,1256,351,1037,2066,7604176,3302,484
399,399,1,1,9,1,1.0,767,1420,162,1525,1382,12448656,527,320
400,400,1,1,8,1,1.0,49,1262,88,519,3701,11860495,388,94
401,401,1,1,16,1,1.0,586,1046,510,1092,4950,458486,3225,50
402,402,1,1,11,1,0.9171,786,1456,843,1001,1123,7647582,3318,521
403,403,1,1,10,1,1.0,459,810,399,1532,3636,12739036,589,262
404,404,1,1,5,1,0.8033,480,844,868,655,4328,3780814,3204,452
405,405,1,1,12,1,1.0,528,935,872,1679,4781,8958188,3675,164
406,406,1,1,10,1,0.9061,208,61,456,1284,37,12231232,510,363
407,407,1,1,12,1,1.0,287,64,735,503,2282,19940105,1978,97
408,408,1,1,6,1,0.6858,544,968,480,1321,873,3084782,3174,433
409,409,1,1,5,1,1.0,579,283,571,1564,274,20727411,2154,199
410,410,1,1,9,1,1.0,676,405,477,1696,2262,3780814,3205,454
411,411,1,1,14,1,0.9329999999999999,580,284,456,1284,276,3115150,3179,201
412,412,1,1,15,1,0.9383,632,372,556,1544,344,2893236,3167,345
413,413,1,1,9,1,0.7794,371,656,399,1532,3635,12739036,587,264
414,414,1,1,6,1,0.8321,778,1436,872,1679,3076,9875685,3915,10
415,415,1,1,10,1,1.0,528,935,872,1679,3366,8958188,3675,163
416,416,1,1,13,1,0.9328,407,724,363,1055,1567,8586822,3577,80
417,417,1,1,16,1,0.8813,756,1389,114,1553,709,6699841,3259,104
418,418,1,1,14,1,0.9308,347,612,705,434,3659,6637851,3254,9
419,419,1,1,10,1,1.0,798,547,264,1672,2067,11195262,223,142
420,420,1,1,9,1,1.0,344,607,318,979,1965,18356633,1618,445
421,421,1,1,7,1,0.8507,466,825,140,1296,3441,15897593,960,539
422,422,1,1,10,1,1.0,964,835,476,1247,1474,15897593,965,543
423,423,1,1,12,1,0.5919,401,713,622,1688,4060,6892185,3266,21
424,424,1,1,14,1,1.0,342,90,490,897,61,18356633,1617,440
425,425,1,1,11,1,0.9104,788,1458,571,1565,762,3769769,3201,217
426,426,0,1,2,0,1.0,401,713,264,736,4061,6892185,3265,22
427,427,1,1,10,1,1.0,459,810,423,1644,3634,12739036,590,261
428,428,1,1,9,1,0.6702,529,938,503,1403,4486,15974569,994,332
429,429,1,1,9,1,0.5529,396,708,313,662,5384,18997632,1783,103
430,430,1,1,15,1,1.0,244,689,454,251,4416,19274460,1841,403
431,431,1,1,17,1,1.0,586,289,196,757,4744,761833,3306,354
432,432,1,1,14,1,1.0,723,1295,382,1106,3661,6150641,3237,297
433,433,1,1,9,1,0.8937,542,252,778,1255,240,10524660,83,415
434,434,1,1,10,1,1.0,49,416,88,519,2974,11860495,388,95
435,435,1,1,10,1,0.6116,524,37,476,1248,5536,3952818,3212,547
436,436,1,1,9,1,1.0,401,713,674,1290,3103,6892185,3267,26
437,437,1,1,13,1,1.0,459,810,146,623,3509,11230490,233,113
438,438,1,1,10,1,1.0,347,91,705,435,64,6637851,3254,6
439,439,1,1,12,1,1.0,122,297,35,218,1928,16157917,1047,2
440,440,1,1,12,1,0.831,611,1093,366,1060,720,14982270,739,389
441,441,1,1,5,1,0.8017,6,193,88,518,185,16428827,1126,420
442,442,1,1,13,1,1.0,529,938,348,1657,4487,15974569,993,331
443,443,1,1,8,1,1.0,928,161,670,932,152,9545159,3809,220
444,444,1,1,10,1,0.8957,820,78,72,16,39,9209318,3732,519
445,445,1,1,8,1,1.0,770,1424,232,823,5606,3762968,3198,456
446,446,1,1,11,1,0.5445,22,1308,595,910,1487,3131282,3181,309
447,447,1,1,6,1,1.0,212,2,851,474,3443,16006300,1011,448
448,448,1,1,9,1,1.0,173,461,503,1403,432,18006530,1546,552
449,449,1,1,12,1,1.0,344,607,490,897,1098,18356633,1619,442
450,450,1,1,17,1,1.0,401,713,264,736,3108,6892185,3265,30
451,451,1,1,9,1,0.8932,605,332,851,472,317,20164825,2007,239
452,452,1,1,8,1,1.0,96,668,510,1092,4949,458486,3224,18
453,453,1,1,10,1,1.0,544,968,114,1553,710,6699841,3256,102
454,454,1,1,11,1,1.0,892,1314,130,130,5228,12013711,438,129
455,455,1,1,12,1,0.9206,430,757,207,774,4940,3732088,3195,183
456,456,1,1,9,1,0.8848,453,800,484,1339,1057,3961813,3214,379
457,457,1,1,11,1,1.0,641,1143,97,337,1458,3952818,3213,550
458,458,1,1,7,1,1.0,287,64,510,301,2283,19940105,1977,98
459,459,1,1,9,1,0.8851,254,900,293,147,4042,17965424,1522,527
460,460,1,1,5,1,1.0,649,1155,395,1155,2664,7710775,3330,534
461,461,1,1,10,1,1.0,495,861,880,677,3505,11230490,236,115
462,462,1,1,17,1,0.9361,368,649,109,547,988,20552622,2097,347
463,463,1,1,9,1,1.0,586,289,788,1421,5447,9549528,3810,513
464,464,1,1,6,1,1.0,963,1048,583,1586,3273,9564988,3813,434
465,465,1,1,7,1,1.0,438,775,146,623,866,2320800,2721,329
466,466,1,1,10,1,0.8068,962,533,244,1149,502,458486,3226,46
467,467,1,1,11,1,1.0,459,810,454,1294,1604,19274460,1842,401
468,468,1,1,11,1,0.9202,888,963,781,1606,4603,15673851,898,512
469,469,1,1,10,1,1.0,620,1106,706,1303,1380,11079278,206,79
470,470,1,1,9,1,1.0,726,1309,387,1115,1054,12093990,473,214
471,471,1,1,10,1,0.71,586,305,510,329,292,12691807,581,303
472,472,1,1,12,1,1.0,87,157,109,548,148,2435991,3002,336
473,473,1,1,10,1,1.0,582,1025,711,527,3307,10414674,50,514
474,474,1,1,8,1,0.8757,605,332,399,1324,315,20164825,2005,235
475,475,1,1,11,1,0.9049,928,774,363,1054,831,9545159,3808,231
476,476,1,1,10,1,0.7972,437,770,477,644,1927,8494478,3552,494
477,477,1,1,19,1,1.0,848,316,244,846,3608,8106150,3421,60
478,478,1,1,12,1,0.7402,495,861,493,1360,2394,18674790,1695,510
479,479,1,1,9,1,1.0,436,769,844,1000,5150,6150641,3236,299
480,480,1,1,7,1,1.0,779,537,503,1403,506,8766220,3612,541
481,481,1,1,8,1,1.0,833,483,167,686,1494,1687392,1236,506
482,482,1,1,8,1,0.8784,319,1194,632,1730,3770,11694026,335,426
483,483,1,1,14,1,0.925,528,935,872,1679,1229,8958188,3675,165
484,484,1,1,7,1,1.0,495,209,493,279,202,18674790,1695,509
485,485,1,1,19,1,1.0,130,1004,636,1757,1981,2980315,3171,152
486,486,1,1,8,1,1.0,964,835,657,1782,3440,15897593,966,538
487,487,1,1,10,1,1.0,616,1101,86,43,1114,12907924,632,326
488,488,1,1,12,1,1.0,500,871,736,236,2890,10539815,90,461
489,489,1,1,10,1,1.0,244,689,454,252,764,19274460,1841,402
490,490,1,1,13,1,0.855,634,1131,114,1553,711,6699841,3257,106
491,491,1,1,10,1,1.0,760,1397,146,623,2893,9672273,3840,284
492,492,1,1,15,1,0.8645,478,840,250,1376,4158,17965424,1524,528
493,493,1,1,7,1,1.0,371,656,423,1644,3633,12739036,588,266
494,494,1,1,9,1,0.889,594,295,130,130,5227,12013711,437,131
495,495,1,1,8,1,1.0,495,59,477,644,4460,9952311,3927,477
496,496,1,1,12,1,0.6808,401,713,674,1290,4059,6892185,3267,17
497,497,1,1,10,1,1.0,632,1129,167,686,5663,2716967,3161,460
498,498,1,1,17,1,0.8921,816,883,443,1240,5364,2339463,2764,185
499,499,1,1,4,1,1.0,756,1389,399,1535,5586,6699841,3260,107
500,500,1,1,11,1,0.8275,632,1129,556,1544,2037,2893236,3167,340
501,501,1,1,12,1,0.7534,433,759,88,518,1605,16428827,1129,418
502,502,1,1,9,0,0.5603,874,141,836,1751,3075,12851669,618,428
503,503,1,1,11,1,1.0,351,619,575,1570,1388,11185967,222,398
504,504,1,1,16,1,1.0,347,612,636,1758,3668,6637851,3253,8
505,505,1,1,8,1,1.0,425,752,168,688,741,7072798,3279,156
506,506,1,1,12,1,0.9234,575,1014,242,1053,4897,7647582,3317,522
507,507,1,1,13,1,1.0,500,871,315,71,2891,10539815,89,462
508,508,1,1,16,1,0.8881,632,1129,556,1544,4606,2893236,3167,349
509,509,1,1,11,1,1.0,713,418,628,428,380,16418614,1120,526
510,510,1,1,11,1,1.0,160,650,363,1054,4928,16820346,1231,458
511,511,1,1,11,1,0.8259,407,724,540,1488,1747,6454943,3249,405
512,512,1,1,6,1,0.8368,144,765,77,486,4462,12093990,470,210
513,513,1,1,11,1,1.0,494,860,857,722,4766,8766220,3609,551
514,514,1,1,9,1,1.0,321,55,86,7,3995,16428827,1127,427
515,515,1,1,11,1,1.0,760,1397,146,623,4516,9672273,3840,286
516,516,1,1,9,1,1.0,480,181,477,1696,2241,3780814,3203,453
517,517,1,1,8,1,1.0,760,1397,146,623,3382,9672273,3840,279
518,518,1,1,7,1,0.8579,39,1146,632,1730,5121,11694026,334,422
519,519,1,1,8,1,1.0,347,612,705,434,3667,6637851,3254,7
520,520,1,1,17,1,1.0,361,97,510,329,75,11009181,195,167
521,521,1,1,10,1,1.0,793,1464,483,802,4996,17490790,1420,469
522,522,1,1,13,1,1.0,407,724,540,1488,3165,6454943,3249,406
523,523,1,1,6,1,0.8487,770,1424,644,445,5607,3762968,3199,455
524,524,1,1,12,1,0.9189,475,201,304,963,192,12091028,469,546
525,525,1,1,18,1,1.0,605,1086,399,1169,4636,20164825,2005,241
526,526,1,1,10,1,0.9044,760,518,146,623,1263,9672273,3840,283
527,527,1,1,13,1,0.7779,726,1309,77,485,1602,12093990,471,212
528,528,1,1,10,1,0.9075,780,1448,227,811,5556,8888541,3647,53
529,529,1,1,11,1,1.0,500,871,232,819,1372,10539815,88,463
530,530,1,1,13,1,0.7182,667,178,114,1553,728,8267029,3483,372
531,531,1,1,14,1,1.0,401,713,674,1290,2778,6892185,3267,33
532,532,1,1,15,1,1.0,798,548,320,1022,1533,19234905,1837,176
533,533,1,1,11,1,1.0,820,659,53,1098,3594,2004015,1986,188
534,534,1,1,9,1,0.8964,632,1129,376,1080,3198,1928887,1851,377
535,535,1,1,13,1,0.6245,344,607,610,418,678,3934126,3208,63
536,536,1,1,8,1,0.8679,614,1096,407,1180,1266,17682013,1459,471
537,537,1,1,17,1,1.0,776,1434,372,1074,3969,326460,3186,322
538,538,1,1,9,1,1.0,483,850,292,927,832,9545159,3804,233
539,539,1,1,9,1,1.0,632,1129,556,1544,2601,2893236,3167,343
540,540,1,1,10,1,0.8003,533,241,556,1544,4610,2893236,3166,348
541,541,1,1,11,1,1.0,839,1274,432,1224,1154,15893386,959,93
542,542,1,1,10,1,0.899,254,227,293,147,1384,17965424,1522,529
543,543,1,1,15,1,0.8851,590,1056,132,596,3263,10354657,24,62
544,544,1,1,8,1,0.8892,616,1101,865,1686,1113,12907924,633,325
545,545,1,1,4,1,1.0,702,1258,141,616,2032,1355091,671,42
546,546,1,1,15,1,0.8748,586,1046,735,618,3274,15096016,768,493
547,547,1,1,9,1,0.8941,667,428,114,1553,391,8267029,3483,371
548,548,1,1,10,1,1.0,399,711,209,779,4612,3952818,3210,0
549,549,1,1,11,1,1.0,51,363,227,811,939,6323692,3243,312
550,550,1,1,11,1,1.0,654,1162,175,693,4951,7710775,3331,532
551,551,1,1,17,1,0.9440000000000001,618,1104,244,846,3607,8106150,3418,58
552,552,1,1,12,1,1.0,723,1295,844,1000,5151,6150641,3238,300
553,553,0,0,5,1,1.0,843,10,94,1097,3070,1279198,599,553
554,554,0,0,5,1,1.0,844,11,94,1097,3071,1279198,600,554
555,555,0,0,5,1,1.0,843,826,94,1097,5452,1279198,599,1665
556,556,0,0,5,1,1.0,844,827,94,1097,5453,1279198,600,2776
557,557,0,0,5,1,0.7893,595,1065,459,1283,4863,1299490,658,3887
558,558,0,0,5,1,1.0,595,1065,459,1283,1889,1299490,658,4998
559,559,0,0,5,1,1.0,595,1065,459,1283,4931,1299490,658,5269
560,560,0,0,5,0,0.5999,505,876,546,1503,1536,1311763,660,5380
561,561,0,0,5,1,1.0,326,705,546,1503,1535,1311763,659,5491
562,562,0,0,5,1,1.0,845,731,160,1352,2721,1326224,664,5602
563,563,0,0,5,1,1.0,845,731,407,237,1993,1326224,665,555
564,564,0,0,5,1,1.0,514,898,477,91,1990,1326224,663,666
565,565,0,0,5,1,1.0,845,731,477,91,1991,1326224,666,777
566,566,0,0,5,1,1.0,514,898,407,237,1992,1326224,662,888
567,567,0,0,5,1,1.0,845,731,160,1353,1995,1326224,664,999
568,568,0,0,5,1,1.0,514,898,160,1353,1994,1326224,661,1110
569,569,0,0,5,1,1.0,432,758,398,943,979,1349366,667,1221
570,570,0,0,5,1,1.0,432,758,540,1488,980,1349366,668,1332
571,571,0,0,5,0,0.5819,864,1074,181,98,566,1385654,675,1443
572,572,0,0,5,0,0.8042,864,1075,181,697,1924,1385654,675,1554
573,573,0,0,5,0,0.5893,432,758,802,153,598,1385654,672,1666
574,574,0,0,5,0,0.7987,709,1269,290,918,4622,1385654,674,1777
575,575,0,0,5,1,1.0,709,1269,181,697,4624,1385654,673,1888
576,576,0,0,5,0,1.0,864,318,181,697,4625,1385654,675,1999
577,577,0,0,5,1,0.5996,864,318,290,918,4623,1385654,676,2110
578,578,0,0,5,1,1.0,614,1096,114,1553,904,1404122,678,2221
579,579,0,0,5,0,0.8267,614,1096,192,34,544,1404122,679,2332
580,580,0,0,5,1,1.0,614,1097,114,1554,5099,1404122,678,2443
581,581,0,0,5,0,1.0,614,326,192,34,545,1404122,679,2554
582,582,0,0,5,1,1.0,614,326,114,345,902,1404122,678,2665
583,583,0,0,5,0,1.0,614,326,192,34,543,1404122,679,2777
584,584,0,0,5,1,1.0,614,326,112,1448,903,1404122,677,2888
585,585,0,0,5,1,1.0,654,1161,666,1027,4261,1416828,680,2999
586,586,0,0,5,1,1.0,844,11,666,1027,4262,1416828,681,3110
587,587,0,0,5,1,0.8055,387,121,654,925,118,1455308,684,3221
588,588,0,0,5,0,1.0,387,121,477,1708,117,1455308,683,3332
589,589,0,0,5,0,0.613,387,687,654,925,5432,1455308,684,3443
590,590,0,0,5,1,1.0,930,1345,227,811,3133,1480728,726,3554
591,591,0,0,5,1,0.7864,525,927,227,811,3132,1480728,725,3665
592,592,0,0,5,1,0.5925,930,1345,227,122,4212,1480728,726,3776
593,593,0,0,5,1,0.8112,930,1345,227,811,3084,1480728,726,3888
594,594,0,0,5,1,0.8114,567,994,477,1708,1590,1485174,730,3999
595,595,0,0,5,1,1.0,567,994,407,1181,1591,1485174,729,4110
596,596,0,0,5,1,1.0,567,994,690,1221,4788,1485174,731,4221
597,597,0,0,5,1,1.0,815,1083,690,1221,4789,1485174,733,4332
598,598,0,0,5,1,1.0,459,810,690,1221,3461,1485174,727,4443
599,599,0,0,5,1,1.0,567,994,690,1221,3460,1485174,731,4554
600,600,0,0,5,1,0.8005,567,994,134,599,4196,1485174,728,4665
601,601,0,0,5,1,0.8065,567,994,477,644,4195,1485174,730,4776
602,602,0,0,5,1,0.7925,567,994,690,1221,4197,1485174,731,4887
603,603,0,0,5,1,0.5917,567,270,872,1679,248,1485174,732,4999
604,604,0,0,5,1,1.0,685,390,477,1696,4728,1498496,741,5110
605,605,0,0,5,1,1.0,157,454,559,352,4153,1503448,751,5181
606,606,0,0,5,1,1.0,799,1474,559,352,4154,1503448,752,5192
607,607,0,0,5,1,1.0,598,1077,477,1696,5662,1542489,832,5203
608,608,0,0,5,1,1.0,598,1077,477,644,4078,1542489,832,5214
609,609,0,0,5,1,1.0,598,1077,477,1696,2800,1542489,832,5225
610,610,0,0,5,1,0.7932,834,1210,408,962,3626,1564958,881,5236
611,611,0,0,5,1,1.0,834,1210,409,1211,3627,1564958,882,5247
612,612,0,0,5,1,1.0,834,1210,659,715,2521,1564958,883,5258
613,613,0,0,5,1,1.0,834,1210,408,171,2519,1564958,881,5270
614,614,0,0,5,1,1.0,63,12,408,171,2520,1564958,878,5281
615,615,0,0,5,1,1.0,63,12,659,715,2522,1564958,879,5292
616,616,0,0,5,1,1.0,834,1210,408,170,1823,1564958,881,5303
617,617,0,0,5,0,0.3992,834,1210,250,791,4943,1564958,880,5314
618,618,0,0,5,1,0.7854,569,998,787,1623,5248,1565345,884,5325
619,619,0,0,5,1,0.7922,569,998,787,1623,1045,1565345,884,5336
620,620,0,0,5,0,0.5911,352,620,872,1679,1696,1590686,970,5347
621,621,0,0,5,1,0.5894,352,620,419,915,3555,1590686,967,5358
622,622,0,0,5,0,0.5742,601,1080,872,423,685,1590686,973,5369
623,623,0,0,5,0,1.0,352,620,473,1316,5633,1590686,968,5381
624,624,0,0,5,1,0.6072,352,620,642,1775,5634,1590686,969,5392
625,625,0,0,5,1,0.5906,601,1080,473,1316,5631,1590686,971,5403
626,626,0,0,5,0,0.5938,601,1080,642,1775,5632,1590686,972,5414
627,627,0,0,5,1,0.8087,619,1105,150,639,934,1593359,985,5425
628,628,0,0,5,1,1.0,532,945,150,639,940,1593359,984,5436
629,629,0,0,5,1,1.0,740,1357,150,639,5345,1593359,986,5447
630,630,0,0,5,1,1.0,619,1105,150,639,5343,1593359,985,5458
631,631,0,0,5,1,1.0,532,945,150,639,5344,1593359,984,5469
632,632,0,0,5,1,1.0,426,753,150,639,5346,1593359,983,5480
633,633,0,0,5,1,1.0,749,1378,330,1002,5576,1600269,1006,5492
634,634,0,0,5,0,0.6112,749,1378,702,1194,5579,1600269,1009,5503
635,635,0,0,5,1,0.5787,330,799,702,1194,5578,1600269,1003,5514
636,636,0,0,5,1,1.0,330,799,330,1002,5575,1600269,1001,5525
637,637,0,0,5,1,1.0,749,1378,592,562,5581,1600269,1008,5536
638,638,0,0,5,1,1.0,330,799,592,562,5580,1600269,1002,5547
639,639,0,0,5,1,0.5969,749,1376,702,1194,2858,1600269,1009,5558
640,640,0,0,5,1,1.0,749,502,702,1194,470,1600269,1009,5569
641,641,0,0,5,1,1.0,749,502,218,795,471,1600269,1004,5580
642,642,0,0,5,1,0.7904,749,1376,415,1192,1125,1600269,1007,5591
643,643,0,0,5,1,0.6153,749,1376,702,1194,1126,1600269,1009,5603
644,644,0,0,5,1,1.0,749,1378,330,160,1411,1600269,1006,5614
645,645,0,0,5,0,0.8009,749,1378,328,1001,1412,1600269,1005,5625
646,646,0,0,5,1,1.0,749,1378,702,1194,3420,1600269,1009,5636
647,647,0,0,5,1,1.0,612,1094,840,369,2511,1646997,1138,5647
648,648,0,0,5,1,0.7925,387,112,840,369,2508,1646997,1137,5658
649,649,0,0,5,1,0.8240000000000001,760,1397,486,1326,3059,1653780,1157,5669
650,650,0,0,5,1,1.0,586,289,436,1235,4099,1653780,1150,5680
651,651,0,0,5,1,1.0,760,1397,436,1235,4102,1653780,1155,5691
652,652,0,0,5,0,0.5949,492,849,872,1679,4095,1653780,1146,5702
653,653,0,0,5,1,1.0,760,1397,872,1679,4101,1653780,1158,556
654,654,0,0,5,1,1.0,492,849,146,1031,4097,1653780,1143,567
655,655,0,0,5,1,1.0,586,289,146,1031,4100,1653780,1149,578
656,656,0,0,5,1,1.0,586,289,486,1326,4093,1653780,1152,589
657,657,0,0,5,1,0.5749,586,289,872,1679,4098,1653780,1153,600
658,658,0,0,5,1,1.0,760,1397,486,1326,4094,1653780,1157,611
659,659,0,0,5,1,1.0,760,1397,146,1031,4103,1653780,1154,622
660,660,0,0,5,1,1.0,492,849,486,1326,4092,1653780,1145,633
661,661,0,0,5,1,0.8046,492,849,436,1235,4096,1653780,1144,644
662,662,0,0,5,1,1.0,493,859,477,1327,4143,1653780,1147,655
663,663,0,0,5,1,1.0,541,965,477,1327,4144,1653780,1148,667
664,664,0,0,5,1,0.7976,326,705,477,1327,4146,1653780,1142,678
665,665,0,0,5,1,1.0,586,289,477,1327,4142,1653780,1151,689
666,666,0,0,5,1,1.0,760,1397,477,1327,4145,1653780,1156,700
667,667,0,0,5,1,1.0,847,1087,592,562,3797,1661723,1167,711
668,668,0,0,5,1,1.0,661,1185,1,1547,5439,1667243,1191,722
669,669,0,0,5,1,1.0,22,1308,1,1547,5438,1667243,1189,733
670,670,0,0,5,1,1.0,781,1303,1,1547,5437,1667243,1195,744
671,671,0,0,5,1,1.0,317,53,1,345,2669,1667243,1190,755
672,672,0,0,5,1,1.0,757,386,1,345,2667,1667243,1193,766
673,673,0,0,5,1,0.6306,765,1221,1,345,2668,1667243,1194,778
674,674,0,0,5,1,0.8049,725,1305,1,345,1346,1667243,1192,789
675,675,0,0,5,1,1.0,820,1504,72,16,3748,1671651,1204,800
676,676,0,0,5,1,1.0,820,1504,72,16,5036,1671651,1204,811
677,677,0,0,5,1,1.0,916,1134,72,16,5037,1671651,1205,822
678,678,0,0,5,1,1.0,916,1134,72,16,4334,1671651,1205,833
679,679,0,0,5,1,1.0,956,529,363,1057,499,1687447,1239,844
680,680,0,0,5,1,0.8137,399,711,831,831,3821,1687447,1238,855
681,681,0,0,5,1,0.7992,956,1425,713,529,3979,1687447,1240,866
682,682,0,0,5,1,1.0,399,711,713,529,3820,1687447,1237,877
683,683,0,0,5,1,1.0,956,1425,831,831,3980,1687447,1241,889
684,684,0,0,5,1,1.0,336,588,332,1766,4648,1701367,1288,900
685,685,0,0,5,1,0.6061,336,588,333,1003,4642,1701367,1289,911
686,686,0,0,5,0,1.0,336,588,415,1193,4645,1701367,1290,922
687,687,0,0,5,1,1.0,334,587,333,1003,4644,1701367,1286,933
688,688,0,0,5,1,1.0,366,647,332,1766,4649,1701367,1291,944
689,689,0,0,5,1,1.0,334,587,332,1766,4650,1701367,1285,955
690,690,0,0,5,1,1.0,334,587,415,1193,4647,1701367,1287,966
691,691,0,0,5,1,1.0,366,647,333,1003,4643,1701367,1292,977
692,692,0,0,5,1,1.0,366,647,415,1193,4646,1701367,1293,988
693,693,0,0,5,1,1.0,671,415,477,1696,1607,1708834,1324,1000
694,694,0,0,5,1,1.0,459,810,651,954,4039,1739240,1395,1011
695,695,0,0,5,0,1.0,459,810,872,1679,1625,1739240,1396,1022
696,696,0,0,5,1,0.6112,459,810,651,954,1624,1739240,1395,1033
697,697,0,0,5,1,1.0,343,604,691,782,4071,1740940,1400,1044
698,698,0,0,5,1,1.0,540,962,691,782,5644,1740940,1401,1055
699,699,0,0,5,1,1.0,648,1153,691,782,5648,1740940,1404,1066
700,700,0,0,5,1,0.8263,540,962,742,1575,5645,1740940,1403,1077
701,701,0,0,5,1,0.795,648,1153,742,1575,5649,1740940,1405,1088
702,702,0,0,5,1,0.8091,540,962,720,948,1973,1740940,1402,1099
703,703,0,0,5,1,1.0,552,266,340,912,244,1761997,1448,1111
704,704,0,0,5,1,1.0,552,980,340,912,4847,1761997,1448,1122
705,705,0,0,5,1,0.8107,552,980,324,601,4848,1761997,1447,1133
706,706,0,0,5,1,1.0,552,980,759,1752,4846,1761997,1449,1144
707,707,0,0,5,1,0.8339,488,853,138,992,1762,1770324,1470,1155
708,708,0,0,5,1,0.8034,488,853,813,565,1763,1770324,1471,1166
709,709,0,0,5,1,0.7933,850,812,543,1492,3676,1864010,1685,1177
710,710,0,0,5,1,0.7893,850,813,543,1492,875,1864010,1685,1188
711,711,0,0,5,1,1.0,749,1378,250,854,2914,1910730,1800,1199
712,712,0,0,5,1,1.0,749,1378,250,854,5426,1910730,1800,1210
713,713,0,0,5,1,0.8117,749,1378,250,854,2339,1910730,1800,1222
714,714,0,0,5,1,1.0,481,845,123,570,3190,1910852,1801,1233
715,715,0,0,5,1,1.0,424,751,805,1345,4727,1918211,1817,1244
716,716,0,0,5,1,1.0,422,746,805,1345,1368,1918211,1816,1255
717,717,0,0,5,1,1.0,344,607,805,1345,1367,1918211,1815,1266
718,718,0,0,5,1,0.8031,540,962,236,819,1757,1966003,1910,1277
719,719,0,0,5,1,1.0,540,962,317,607,1756,1966003,1911,1288
720,720,0,0,5,1,1.0,540,962,317,607,4046,1966003,1911,1299
721,721,0,0,5,1,0.8047,642,381,632,1730,360,1968727,1925,1310
722,722,0,0,5,1,1.0,851,1414,632,1730,3028,1968727,1926,1321
723,723,0,0,5,1,0.6024,97,847,632,1730,4323,1968727,1923,1333
724,724,0,0,5,1,1.0,642,1147,632,1730,4322,1968727,1925,1344
725,725,0,0,5,1,1.0,399,711,632,1730,4324,1968727,1924,1355
726,726,0,0,5,1,1.0,642,1147,632,1730,4454,1968727,1925,1366
727,727,0,0,5,1,0.8075,851,1414,632,1730,4455,1968727,1926,1377
728,728,0,0,5,0,0.615,878,1350,418,1205,2210,1977006,1949,1388
729,729,0,0,5,0,1.0,878,1350,418,1205,2693,1977006,1949,1399
730,730,0,0,5,0,0.7903,573,1010,418,1205,2695,1977006,1947,1410
731,731,0,0,5,0,0.6123,878,1350,625,1692,4166,1977006,1950,1421
732,732,0,0,5,0,1.0,573,1010,625,1692,4167,1977006,1948,1432
733,733,0,0,5,1,0.8082,399,711,363,1054,1758,1986570,1961,1444
734,734,0,0,5,1,0.7898,637,1138,363,1054,1759,1986570,1962,1455
735,735,0,0,5,1,0.8089,399,711,363,1054,4087,1986570,1961,1466
736,736,0,0,5,1,0.8302,637,1138,363,1054,4088,1986570,1962,1477
737,737,0,0,5,1,1.0,740,1357,363,1054,718,1986570,1963,1488
738,738,0,0,5,1,1.0,399,144,363,1054,4743,1986570,1961,1499
739,739,0,0,5,0,0.5928,453,800,368,1065,3614,2044581,2043,1510
740,740,0,0,5,1,0.6394,453,800,374,220,3620,2044581,2044,1521
741,741,0,0,5,1,0.8205,339,590,752,1777,2685,2044581,2042,1532
742,742,0,0,5,1,1.0,749,502,630,1719,472,2051278,2051,1543
743,743,0,0,5,0,1.0,749,1376,630,1719,5216,2051278,2051,1555
